Kingdom	Phylum	Class	Order	Family	Genus	Species	u1_S_PC	u2_S_PCD	u3_S_PC	u4_S_PC	u5_S_PCD	u6_S_PC	u7_S_PC	u8_S_PC	u9_S_PCD	u10_S_PC	u11_S_PC	u12_S_PCD	u13_S_PC	u14_S_PCD	u15_S_PC	u17_S_PC	u18_S_PCD	u19_S_PCD	u20_S_PCD	u21_S_PC	u22_S_PC	u23_S_PC	u24_S_PCD	u25_S_PC	u26_S_PC	u27_S_PCD	u28_S_PCD	u29_S_PC	u30_S_PC	u31_S_PC	u32_S_PCD	u33_S_PCD	u34_S_PCD	u35_S_PCD	u36_S_PCD	u37_S_PCD	u38_S_PCD	u39_S_PC	u40_S_PCD	u41_S_PCD	u42_S_PC	u43_S_PC	u44_S_PCD	u45_S_PCD	u46_S_PCD	u47_S_PC	u49_S_PC	u50_S_PC	u51_S_PCD	u52_S_N	u53_S_P	u54_S_N	u55_S_P	u56_S_N	u57_S_N	u58_S_N	u59_S_N	u60_S_N	u61_S_N	u62_S_P	u63_S_N	u64_S_N	u65_S_P	u66_S_N	u67_S_P	u68_S_N	u69_S_N	u70_S_N	u71_S_N	u72_S_N	u73_S_N	u74_S_N	u75_S_P	u76_S_PD	u77_S_P	u78_S_N	u79_S_N	u80_S_N	u81_S_N	u82_S_N	u83_S_N	u84_S_PD	u85_S_PD	u86_S_P	u87_S_P	u88_S_P	u89_S_N	u90_S_N	u91_S_N	u92_S_N	u93_S_N	u94_S_P	u95_S_N	u96_S_N	u97_S_P	u98_S_PD	u99_S_N	u100_S_PD	u101_S_N	u102_S_N	u103_S_PD
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Rosenbergiella	Rosenbergiella_epipactidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Rosenbergiella	Rosenbergiella_sp022602565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas_B	Roseomonas_B_terrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas_D	Roseomonas_D_aestuarii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas_D	Roseomonas_D_deserti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14e-06	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas_D	Roseomonas_D_sp016107285	0	0	0	0	0	0	0	0	0	0	3.45e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_gilardii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_pecuniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_pecuniae_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp020991085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius_sp014359765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius_sp018066915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_aeria	0.005078931	0.000553856	0.001003718	0.000567135	0.004645812	0.009240492	0.00460891	0.001393016	0.002314843	0.016026638	0.001667671	0.004396607	5.03e-05	0.004277635	0.003296342	0.004975481	0.003219244	0.00379243	0.001780539	0.001830063	0.00131821	0.004098707	0.003105651	0.000488092	0.001839785	0.00567314	0.003981651	0.001476367	0.002359242	0.000674044	0.000108675	0.001315361	0.002697388	0.004673384	0.004941519	0.000996942	0.000219662	0.013392392	0.00450692	0.000595151	0.012557308	0.003548355	2.3e-05	0.014228949	0.000500864	0.001911661	3.67e-05	0.000689987	0.001327204	0.014593041	0.014371958	0.000135671	0.014016012	0.00592715	0.002262555	0.000551301	0.007090547	0.000692629	0.001946971	0.000523173	0.003093544	0.0219587	0.001962111	0.005917416	0.00911787	0.002981726	0.005246116	0.004370202	0.001145347	0.014256442	0.005701724	0.005905443	0.003602035	0.004589104	0.011168673	0.002060831	0.014265693	0.001051552	0.000619228	0.011627803	0.003048653	0.000463308	0.0010697	0.009862927	0.002934689	0.006196544	0.013770556	0.044549097	0.283701606	0.000901529	0.000117931	0.001538154	0.001289254	0.01233343	0.023608333	6.92e-05	0.001286776	0.000273387	0.002605122	0.000167786	0.07743763
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_amarae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000230682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_dentocariosa	0.027933793	0.000602234	8.65e-05	0.00012746	0.011470705	0.000582076	0.002814712	6.69e-05	0.003550747	0.000668798	0.00550123	0.007283329	7.34e-05	0.000639818	0.015569722	0.002054195	0.003678659	0.004254424	0.000491601	0.000188866	0.000129504	0.0003354	0.001688265	0.002568471	7.02e-05	0.007419192	0.000243846	0.000146226	0.000516245	2.1e-05	0.000127677	4.39e-05	0.000312402	0.000597765	0.000102144	0.000173364	0.001453239	0.022992913	0.000175442	0.000177797	0.000727683	0.000174481	1.72e-05	0.008224779	8.38e-05	0.000297401	0.005323892	0.000384724	0.000224701	0.000846202	0.008619149	0.027729868	0.00613255	0.002152707	0.007849081	0.004194473	0.008269994	0.000171909	0.001110157	0.000212438	0.003459308	0.036000612	0.003834084	0.002769115	0.006263767	0.002853481	0.014769114	0.003041136	0.013498905	0.027783279	0.000204106	0.003708037	0.000220505	0.0018839	0.004452745	0.0026061	0.00244712	0.002966783	0.002233853	0.001221313	0.002036342	0.000184603	0.00014778	0.0019595	0.0063698	0.000274973	0.006400356	0.002938967	0.012000844	0.00108859	6.79e-05	0.004482019	0.003553488	0.009530782	0.002182409	0.009602088	0.013477394	0.001230583	0.00040473	0.000874261	0.05337077
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_endophytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_koreensis	0	0	0	0	1.74e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_kristinae	0	0	0	0	0	0	0	0	0	0	5.86e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.58e-05	0	0	0	0	0	0	1.33e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16e-05	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_mucilaginosa	0.003543121	0.000529597	0.000338506	0.000736547	0.00109516	0.003312666	0.003661318	0.001201101	0.006994728	0.003292251	0.005533389	0.002525726	0.006781958	0.000494777	0.004574353	0.003436869	0.005438501	0.002104533	0.005306084	0.000584411	0.000603738	0.000772197	0.001749351	0.003616556	0.001518798	0.002574345	0.003220613	0.002943927	0.000218481	0.001042275	0.000638077	0.006186309	0.003698667	0.000597486	0.002015006	0.001193845	0.001608197	0.002597427	0.000797359	0.004150289	0.002221301	0.000961666	7.67e-06	0.004381128	0.005214344	0.002779119	0.000899309	0.001633098	0.004320391	0.001324099	0.001540733	0.007020011	0.001036269	0.004058368	0.009145281	0.012473589	0.038343799	0.004278554	0.002143268	0.000185019	0.000921889	0.001522118	0.002303469	0.000471802	0.000147849	0.000671123	0.000918758	0.001536992	0.0041411	0.004890116	0.00389155	0.001811152	0.000303655	0.001813423	0.001337469	0.014035524	0.000498887	0.057245156	0.002323709	0.001099995	0.000946436	0.010947292	0.001853295	0.015199724	0.000775163	0.001163464	0.001031644	0.006421365	0.00507157	0.001820016	0.001002554	0.011330027	0.001509614	0.001776436	0.058349371	0.003740539	0.003129979	0.002354397	0.002873178	0.001279021	0.008058742
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_mucilaginosa_A	0.000154448	0.000685159	0.001736214	0.000167439	0.008118255	0.00076839	0.000290289	7.3e-05	0.005649351	0.00010936	2.74e-05	0.000566722	0.000118514	2.6e-05	0.009428306	7.09e-05	3.88e-05	8.72e-05	0.003065977	6.27e-06	1.69e-05	5.56e-05	0.000116337	0.003093108	5.96e-05	0.000104861	0.000145019	0.000116142	2.88e-05	6.74e-05	3.07e-05	0.00027141	0.000183164	4.06e-05	0.000164314	9.36e-05	0.003655052	0.000155453	3.42e-05	0.001436628	0.000207537	4.11e-05	0	0.00012498	5.92e-05	0.000279093	0.004257943	0.001329711	0.000258411	8.09e-05	6.42e-05	0.000115767	1.81e-05	0.00014681	0.001489462	0.000116854	9.38e-05	0.003965856	0.000946242	1.39e-05	6.79e-05	1.31e-05	3.07e-05	2.11e-05	6.6e-06	8.14e-05	2.13e-05	0.000667594	5.46e-06	0.003853379	2.62e-05	0.001323371	4.82e-05	0.000417485	0.001339287	1.1e-05	1e-05	0.000249288	0.019739617	0.000130418	0.000113555	0.000500177	8.88e-05	0.000125849	4.73e-05	3.75e-05	4.44e-05	2.36e-05	3.32e-05	0.000289315	0.00038581	2.48e-05	5.94e-05	0.000159835	2.26e-05	0.010078778	0.017629126	0.003373462	2.66e-05	1.5e-05	0.002693819
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_mucilaginosa_B	0.015823279	0.001259308	0.002309875	0.002900508	0.000965545	0.015650658	0.011149032	0.00778912	0.001382945	0.008078033	0.008188686	0.009049526	0.000538819	0.000977058	0.010127223	0.019501869	0.011959959	0.009078831	0.013172655	0.001275432	0.002126689	0.0075105	0.006088895	0.007307978	0.008197806	0.006173567	0.028151399	0.009460152	0.000522513	0.005629516	0.002792974	0.009771458	0.015729969	0.001155137	0.008546838	0.006808359	0.001596466	0.003834321	0.002369353	0.000318637	0.022317694	0.004538817	0.000664552	0.004959982	0.00046758	0.008704225	0.000777633	0.006783467	0.015415244	0.001720795	0.00278671	0.010974644	0.000286014	0.010702027	0.001145501	0.004383655	0.017504942	0.002264816	0.003613636	0.000919365	0.005108601	0.003485356	0.002516668	0.000420592	0.00024215	0.005841517	0.00542651	0.006888943	0.00099853	0.000821875	0.00432912	0.001444572	0.004317381	0.002510584	0.000466978	0.001067629	0.000900583	0.000600686	0.000958571	0.003953247	0.002353907	0.016669011	0.005044536	0.005911467	0.001961634	0.006158005	0.001322598	0.008617294	0.001556725	0.008899114	0.001179455	0.002805485	0.005431593	0.004025838	0.003228117	0.005262508	0.000798575	0.006237512	0.002750185	0.002486126	0.007436524
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_nasimurium_D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86e-06	0	0	1.45e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_sp000710345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.54e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_sp001808955	0.01454534	0.000707264	0.000505263	0.0001914	0.000382521	0.003432309	0.002716893	0.002407802	0.003112838	0.002203308	0.010047808	0.005542627	0.000721258	0.000847392	0.010792142	0.005671897	0.006488446	0.003635123	0.003023784	0.000552371	0.005580896	0.002473841	0.002065295	0.014298188	0.001786206	0.002635245	0.002340514	0.000754389	0.000615975	0.000777803	0.001020274	0.009810879	0.004162135	0.000317802	0.002702951	0.00051947	0.00598168	0.009968373	0.000923355	0.000519058	0.003831106	0.000999531	0	0.001832297	0.002732997	0.00143523	0.001105819	0.001194868	0.008141044	0.004351067	0.000607498	0.014161588	0.002095872	0.001121937	0.003735925	0.001639967	0.01082774	0.003911339	0.001623914	0.000436926	0.001437345	0.00393837	0.001493015	0.000819207	0.008035518	0.003324418	0.00120903	0.008410826	0.002368418	0.012127971	0.004094317	0.002174279	0.002498849	0.003187249	0.004748428	0.00252161	0.004576306	0.003377571	0.004584951	0.001272766	0.007840416	0.009310346	0.001964352	0.00328605	0.004234001	0.001709044	0.00549935	0.003109049	0.002768243	0.001552387	0.000684614	0.00083675	0.003135424	0.004319352	0.0114042	0.022568509	0.007734144	0.002896392	0.001960578	0.003161019	0.05541199
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_sp002418375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_sp002492045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_sp015265375	0.000546821	0.000133879	4.82e-05	2.2e-05	5.74e-05	0.000361217	0.000490022	0.000369736	0.000162226	6.02e-05	0.000244517	0.00020549	0.000181322	6.33e-05	0.000300818	0.000549028	0.000680564	0.000241357	0.000363558	2.72e-05	0	0.000320453	0.000349405	0.000476863	0.000151233	0.000231946	0.000253511	0.000263855	4.85e-05	0.000171662	5.92e-05	0.000889564	0.00031196	9.02e-05	0.000397712	0.000166416	2.74e-05	1.08e-05	9.64e-05	8.28e-05	0.001301989	9.87e-05	0	0.000203809	2.96e-05	8.46e-05	6.66e-05	0.000207872	0.000235232	0.000168165	6.81e-05	0.00019204	7.6e-05	0.000209151	9.74e-05	0.001144721	0.000302058	0	0.000131126	0	0.000184204	8.29e-05	0.000162977	0	0	0.000225053	4.99e-05	0.000253018	0.00015423	2.84e-05	2.45e-05	7.97e-05	9.94e-05	5.48e-05	5.39e-05	6.44e-05	2.11e-05	5.29e-05	0.000350167	0.000163979	4.64e-05	0.000741618	0.00021266	0.000908551	2.12e-05	8.53e-05	0	0.001348435	5.52e-05	0.000218022	2.27e-05	0.00020256	0.000225538	0	0.000500913	0.000443214	0.000473577	0.000161079	6.42e-05	2.17e-05	0.001050429
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_sp024294905	0	4.15e-05	9.2e-05	7.62e-06	7.65e-06	5.31e-05	6.63e-05	3.76e-05	4.06e-05	0.00099432	3.94e-05	0.000149742	3.37e-06	1.66e-05	9.69e-05	0	7.35e-05	2.25e-05	4.27e-05	0	0	0	1.27e-05	0.000265163	5.4e-06	5.06e-06	0	0	0	1.41e-05	0	2.52e-05	2.03e-05	0	9.41e-06	3.37e-05	0	0.000155205	0	9.46e-06	4.54e-05	0	0	0.000502942	0	0.00106343	8.02e-05	0.00034261	1.28e-06	0	0	0.00022631	0	0	0.000448779	0	2.87e-05	0	2.04e-06	0	2.1e-05	0	9.68e-06	0	0	6.36e-06	0	0	0	0	0	0	0	0	0	0	0	7.16e-06	4.17e-06	6.86e-06	1.39e-05	6.55e-06	4.92e-05	0	2.49e-05	0	0	0.000123871	0	7.41e-06	0	6.39e-06	0	0	0	0.000809764	0	1.22e-05	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_sp902373285	4.21e-06	1.07e-05	5.13e-05	4.7e-06	5.99e-05	2.15e-06	4.57e-05	2.18e-05	0.000132608	2.56e-05	2.26e-05	2.61e-05	5.02e-05	1.1e-05	0.000133162	8.86e-05	3.28e-05	1.14e-05	6.37e-05	0	0	1.01e-05	1.15e-05	5.5e-05	2.83e-05	1.72e-05	0.000190546	0	0	6.53e-05	3.1e-06	8.51e-06	7.41e-05	8.87e-06	8.38e-05	4e-05	3.18e-05	0	1.91e-05	2.45e-05	4.72e-06	4.09e-06	0	3.16e-05	3.26e-05	3.76e-05	8.77e-05	1.92e-05	2.72e-05	1.85e-05	7.61e-06	5.43e-06	0	4.07e-06	2.1e-05	6.32e-05	0.00010677	1.44e-05	6.72e-05	0	1.72e-06	0	5.81e-06	0	0	2.84e-05	2.88e-05	5.09e-05	7.28e-06	3.72e-05	2.06e-05	8.63e-06	0	7.48e-06	2.77e-05	3.42e-06	4.6e-06	1.61e-05	0.000191027	1.5e-05	1.86e-05	2.93e-05	3.55e-06	2.04e-05	0	5.54e-05	0	0.000195079	6.18e-06	2.39e-05	1e-05	1.73e-06	1.37e-05	0	1.8e-06	7.24e-05	4.5e-06	8.43e-05	7.98e-06	3.88e-05	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_terrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Beutenbergiaceae	Ruania	Ruania_albidiflava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Beutenbergiaceae	Ruania	Ruania_zhangjianzhongii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93e-06
Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium_mesophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium_rubrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
